,date,symbol,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,revenue,costOfRevenue,grossProfit,grossProfitRatio,researchAndDevelopmentExpenses,generalAndAdministrativeExpenses,sellingAndMarketingExpenses,sellingGeneralAndAdministrativeExpenses,otherExpenses,operatingExpenses,costAndExpenses,interestIncome,interestExpense,depreciationAndAmortization,ebitda,ebitdaratio,operatingIncome,operatingIncomeRatio,totalOtherIncomeExpensesNet,incomeBeforeTax,incomeBeforeTaxRatio,incomeTaxExpense,netIncome,netIncomeRatio,eps,epsdiluted,weightedAverageShsOut,weightedAverageShsOutDil,link,finalLink,distressed
455,2024-03-31,LAND.SW,USD,0,2024-03-31,2024-03-30 20:00:00,2023,FY,1963005000,1364192000,598813000,0.3050491466,179809000.0,158031000.0,80759000.0,238790000.0,36065000.0,454664000,1818856000,1857000.0,19165000.0,72679000.0,214145000,0.10909039970000001,144149000,0.0734328237,-21848000,122301000,0.0623029488,16882000.0,109977000,0.056024819100000005,3.7800000000000002,3.8,29094444,28945232,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
456,2023-03-31,LAND.SW,USD,0,2023-03-31,2023-03-30 20:00:00,2022,FY,1681386000,1203939000,477447000,0.28396037550000003,175741000.0,127082000.0,77795000.0,200892000.0,3985000.0,180520000,1384459000,8926000.0,10273000.0,82182000.0,143869000,0.0855657178,61687000,0.0366881846,236966000,288001000,0.1712878542,80882000.0,207934000,0.12366821180000001,7.35,7.32,28843658,28958880,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
457,2022-03-31,LAND.SW,USD,0,2022-03-31,2022-03-30 20:00:00,2021,FY,1463961000,993738000,470223000,0.3211991303,160270000.0,125358000.0,71633000.0,192533000.0,4458000.0,394064000,1387802000,3723000.0,4298000.0,81500000.0,163838000,0.1119141835,82338000,0.056243301600000004,9694000,72436000,0.0494794602,7002000.0,79403000,0.0542384667,2.59,2.59,28831212,28831212,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
458,2021-03-31,LAND.SW,USD,0,2021-03-31,2021-03-30 20:00:00,2020,FY,1357448000,972326000,385122000,0.2837103152,148717000.0,103419000.0,68745000.0,169383000.0,2781000.0,751348000,1723674000,7011000.0,7515000.0,82861000.0,-278225000,0.0873794061,35752000,0.026337657100000002,-3472000,-373237000,-0.2749549154,19422000.0,-392392000,-0.2890659532,-13.61,-13.61,28824039,28824039,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
459,2023-12-31,LMN.SW,EUR,0,2023-12-31,2023-12-30 19:00:00,2023,FY,317139000,81493000,235646000,0.7430369649,10965000.0,440000.0,127273000.0,127713000.0,83274000.0,221952000,303445000,0.0,3281000.0,16856000.0,31020000,0.0978120004,13694000,0.0431798044,-2811000,10883000,0.0343161831,3912000.0,6958000,0.021939906500000002,0.65,0.65,10684000,10684000,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
460,2022-12-31,LMN.SW,EUR,0,2022-12-31,2022-12-30 19:00:00,2022,FY,294360000,87995000,206365000,0.7010633238,9405000.0,12522000.0,130031000.0,142553000.0,132919000.0,275472000,275472000,1646000.0,1646000.0,15051000.0,2886000,0.0271810029,-7050000,-0.023950265000000002,-3194000,-13811000,-0.046918739,1328000.0,-15139000,-0.051430221500000005,-1.46,-1.46,10338686,10364000,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
461,2021-12-31,LMN.SW,EUR,0,2021-12-31,2021-12-30 19:00:00,2021,FY,142607000,53915000,88692000,0.6219330047,11649000.0,7096000.0,51943000.0,59039000.0,73695000.0,132734000,132734000,6147000.0,1634000.0,16990000.0,1693000,0.1653845884,6595000,0.046245976700000004,20000,-13215000,-0.0926672604,-3646000.0,-9569000,-0.06710049300000001,-0.88,-0.88,10882000,10882000,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
462,2020-12-31,LMN.SW,EUR,0,2020-12-31,2020-12-30 19:00:00,2020,FY,105066000,47314000,57752000,0.5496735385,13506000.0,7859000.0,49093000.0,56952000.0,106970000.0,163922000,163922000,1449000.0,1449000.0,21278000.0,-45859000,-0.4062303695,-66334000,-0.6313555289,-2252000,-68586000,-0.6527896751000001,-6538000.0,-62048000,-0.5905621229,-5.64,-5.63,11008633,11016000,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
463,2023-12-31,LECN.SW,CHF,0,2023-12-31,2023-12-29 19:00:00,2023,FY,17199000,14802000,2397000,0.13936856790000002,0.0,3638000.0,348000.0,33514000.0,31608000.0,65122000,79924000,423000.0,12729000.0,7235000.0,-46203000,-2.6863771149,-62725000,-3.6470143613,-4285000,-67010000,-3.8961567533,522000.0,-67532000,-3.9265073551,-0.13,-0.13,523939723,523939723,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
464,2022-12-31,LECN.SW,CHF,0,2022-12-31,2022-12-30 19:00:00,2022,FY,17967000,63110000,-45143000,-2.5125507876,4067000.0,9505000.0,445000.0,11779000.0,3769000.0,12077000,75187000,480000.0,26708000.0,6939000.0,-51496000,-2.798519508,-57220000,-3.1847275561,-27923000,-85143000,-4.7388545667,410000.0,-85553000,-4.7616741804,-0.24,-0.24,352623729,352623729,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
465,2021-12-31,LECN.SW,CHF,0,2021-12-31,2021-12-30 19:00:00,2021,FY,18926000,60225000,-41299000,-2.1821304026,7064000.0,6008000.0,398000.0,4637000.0,-275000.0,11976000,72201000,338000.0,16489999.0,6528000.0,-62424000,-2.4699883758,-53275000,-2.8149107049,-16148000,-78986000,-4.1734122371,376000.0,-79975000,-4.2256683927,-0.26,-0.26,303862706,303862706,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
466,2020-12-31,LECN.SW,CHF,0,2020-12-31,2020-12-30 19:00:00,2020,FY,21635000,76351000,-54716000,-2.5290501502,3752000.0,8021000.0,155000.0,9874000.0,-895000.0,14521000,90872000,440000.0,8779000.0,7403000.0,-61834000,-2.858054079,-69237000,-3.200231107,-8755000,-77797000,-3.5958862954,-89000.0,-78225000,-3.6156690548,-0.42,-0.42,188467072,188467072,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
467,2024-03-31,LEHN.SW,CHF,0,2024-03-31,2024-03-29 20:00:00,2023,FY,405777000,216614000,189163000,0.46617477090000004,33866000.0,44881000.0,29513000.0,74394000.0,-155000.0,108105000,324719000,422000.0,3181000.0,15750000.0,93645000,0.2307794675,81058000,0.1997599667,-6086000,74972000,0.1847615809,9645000.0,65327000,0.1609923677,57.35,57.26,1139125,1140798,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
468,2023-03-31,LEHN.SW,CHF,0,2023-03-31,2023-03-30 20:00:00,2022,FY,406350000,214156000,192194000,0.47297649810000003,32174000.0,38950000.0,29124000.0,67632000.0,0.0,99806000,313962000,392000.0,1719000.0,14592000.0,106980000,0.2632705795,92388000,0.2273606497,-3255000,88925000,0.2188384398,13585000.0,75340000,0.1854066691,66.12,66.12,1139456,1139456,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
469,2022-03-31,LEHN.SW,CHF,0,2022-03-31,2022-03-30 20:00:00,2021,FY,373395000,196116000,177279000,0.4747760415,29392000.0,30778000.0,28909000.0,59687000.0,0.0,89079000,285195000,269000.0,650000.0,15149000.0,103349000,0.2767819601,88200000,0.236210983,-3081000,85277000,0.2283828118,12910000.0,72367000,0.1938081656,63.5,63.5,1139580,1139580,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
470,2021-03-31,LEHN.SW,CHF,0,2021-03-31,2021-03-30 20:00:00,2020,FY,300966000,160369000,140597000,0.46715243580000004,28248000.0,26306000.0,26343000.0,52649000.0,0.0,80897000,241266000,148000.0,510000.0,13746000.0,73446000,0.2440342098,59700000,0.1983612767,-11000,60885000,0.2022985985,5288000.0,55597000,0.1847285075,48.79,48.79,1139520,1139520,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
471,2024-12-31,LEON.SW,CHF,0,2024-12-31,2024-12-31 00:00:00,2024,FY,214469000,125497000,88972000,0.41484783350000004,0.0,29422000.0,0.0,29422000.0,51643000.0,81065000,206562000,7315000.0,8236000.0,36022000.0,52165000,0.2432286251,7907000,0.0368677991,0,7907000,0.0368677991,2071000.0,5836000,0.0272113919,0.33,0.32,17573580,18217995,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
472,2023-12-31,LEON.SW,CHF,0,2023-12-31,2023-12-30 19:00:00,2023,FY,256882000,23506000,233376000,0.9084949510000001,15226000.0,27055000.0,113069000.0,140124000.0,83170000.0,238520000,238520000,15148000.0,10633000.0,35302000.0,64297000,0.2502978021,18362000,0.0714802906,0,18362000,0.0714802906,-2237000.0,20599000,0.08018856910000001,1.15,1.11,17927807,18601818,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
473,2022-12-31,LEON.SW,CHF,0,2022-12-31,2022-12-30 19:00:00,2022,FY,466747000,33496000,433251000,0.9282352109,13783000.0,26825000.0,126649000.0,153474000.0,-234728000.0,234728000,268224000,2413000.0,5239000.0,33496000.0,232019000,0.4970979996,198523000,0.4253332105,-5239000,193284000,0.4141087141,36838000.0,156446000,0.3351837291,8.58,8.28,18239471,18886909,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
474,2021-12-31,LEON.SW,CHF,0,2021-12-31,2021-12-30 19:00:00,2021,FY,428735000,35641000,393094000,0.9168693948000001,13073000.0,20171000.0,123666000.0,143837000.0,-211225000.0,211225000,246866000,2452000.0,7371000.0,32856000.0,214736000,0.5008595053,181869000,0.4241990973,-7371000,174498000,0.4070066591,18774000.0,155724000,0.36321737200000004,8.47,8.33,18395963,18704317,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
475,2024-12-31,LLBN.SW,CHF,0,2024-12-31,2024-12-31 00:00:00,2024,FY,556557000,0,556557000,1.0,0.0,36161000.0,13578000.0,49739000.0,506818000.0,556557000,556557000,496874000.0,362772000.0,36352000.0,0,0.0,0,0.0,196275000,196275000,0.3526592964,29035000.0,167106000,0.30024957010000003,5.45,5.44,30666326,30710648,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
476,2023-12-31,LLBN.SW,CHF,0,2023-12-31,2023-12-30 19:00:00,2023,FY,541968000,201000,541767000,0.9996291294,0.0,39668000.0,14610000.0,348423000.0,0.0,348423000,348423000,458384000.0,293992000.0,39006000.0,227832000,0.42037906300000005,193344000,0.35674430960000003,19000,193363000,0.356779367,28630000.0,164570000,0.3036526142,5.37,5.34,30638158,30798660,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
477,2022-12-31,LLBN.SW,CHF,0,2022-12-31,2022-12-30 19:00:00,2022,FY,505904000,0,505904000,1.0,0.0,37873000.0,11334000.0,49207000.0,272146000.0,321353000,321353000,241770000.0,89525000.0,31581000.0,206539000,0.5903195073,262579000,0.5190293020000001,-4504000,174961000,0.3458383409,25511000.0,147543000,0.2916422879,4.82,4.8,30607810,30766678,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
478,2021-12-31,LLBN.SW,CHF,0,2021-12-31,2021-12-30 19:00:00,2021,FY,473911000,0,473911000,1.0,0.0,33979000.0,7357000.0,41336000.0,265763000.0,307099000,307099000,197849000.0,43839000.0,35126000.0,198535000,0.4114928752,155456000,0.3280278365,-952000,163412000,0.3448157987,25549000.0,129907000,0.27411687,4.25,4.23,30551544,30723923,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
479,2024-03-31,LOGN.SW,USD,0,2024-03-31,2024-03-30 20:00:00,2023,FY,4298467000,2509418000,1789049000,0.41620628940000004,287243000.0,152308000.0,730310000.0,882618000.0,31852000.0,1201713000,3711131000,50636000.0,0.0,84746000.0,681972000,0.1586547018,587336000,0.1366384806,34260000,621596000,0.144608764,9453000.0,612143000,0.1424096079,3.87,3.87,158176485,158171000,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
480,2023-03-31,LOGN.SW,USD,0,2023-03-31,2023-03-30 20:00:00,2022,FY,4538818000,2819303000,1719515000,0.37884643090000003,280796000.0,124652000.0,809182000.0,933834000.0,-13278000.0,1226473000,4045776000,18331000.0,0.0,100716000.0,598948000,0.1384349406,458469000,0.1010106596,5053000,463522000,0.10212394500000001,98947000.0,364575000,0.0803237759,2.25,2.23,162302000,163704000,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
481,2022-03-31,LOGN.SW,USD,0,2022-03-31,2022-03-30 20:00:00,2021,FY,5481101000,3218095000,2263006000,0.41287434770000003,291844000.0,148648000.0,1025899000.0,1174547000.0,560000.0,1483338000,4701433000,1246000.0,1246000.0,118540000.0,902841000,0.1649055546,774012000,0.1412146939,1806000,775818000,0.1415441898,131305000.0,644513000,0.1175882364,3.85,3.7800000000000002,167447000,170414000,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
482,2021-03-31,LOGN.SW,USD,0,2021-03-31,2021-03-30 20:00:00,2020,FY,5252279000,2916544000,2335735000,0.4447088588,226023000.0,166577000.0,770284000.0,936861000.0,-1789000.0,1181948000,4098492000,1784000.0,0.0,82570000.0,1236168000,0.2364723961,1148125000,0.2185955849,-5000,1148120000,0.2185946329,200863000.0,947257000,0.18035161500000002,5.62,5.51,168523000,171775000,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
483,2024-12-31,LONN.SW,CHF,0,2024-12-31,2024-12-31 00:00:00,2024,FY,6574000000,4414000000,2160000000,0.3285670824,0.0,0.0,1063000000.0,1063000000.0,133000000.0,1196000000,5610000000,40000000.0,140000000.0,135000000.0,1029000000,0.1565257073,964000000,0.14663827200000001,-210000000,754000000,0.1146942501,117000000.0,636000000,0.0967447521,8.93,8.92,71220605,71300448,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
484,2023-12-31,LONN.SW,CHF,0,2023-12-31,2023-12-30 19:00:00,2023,FY,6717000000,4769000000,1948000000,0.2900104213,105000000.0,600000000.0,237000000.0,837000000.0,126000000.0,1068000000,5837000000,30000000.0,90000000.0,621000000.0,1532000000,0.22807801100000002,880000000,0.1310108679,-90000000,790000000,0.11761202920000001,135000000.0,654000000,0.097364895,8.88,8.88,73648649,73683825,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
485,2022-12-31,LONN.SW,CHF,0,2022-12-31,2022-12-30 19:00:00,2022,FY,6223000000,3923000000,2300000000,0.3695966576,95000000.0,721000000.0,244000000.0,827000000.0,-29000000.0,951000000,4874000000,6000000.0,73000000.0,596000000.0,2115000000,0.3125502169,1349000000,0.2167764744,-93000000,1446000000,0.2323638117,230000000.0,1215000000,0.19524345170000001,16.37,16.34,74229594,74357336,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
486,2021-12-31,LONN.SW,CHF,0,2021-12-31,2021-12-30 19:00:00,2021,FY,5409000000,3440000000,1969000000,0.36402292480000004,90000000.0,671000000.0,224000000.0,760000000.0,-300000000.0,1150000000,4590000000,3000000.0,72000000.0,522000000.0,1382000000,0.2479201331,819000000,0.1514143095,-91000000,788000000,0.1456831207,83000000.0,2944000000,0.5442780551,39.65,39.52,74255891,74490106,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
487,2024-12-31,LUKN.SW,CHF,0,2024-12-31,2024-12-31 00:00:00,2024,FY,673924000,0,673924000,1.0,0.0,86770000.0,0.0,86770000.0,587154000.0,673924000,673924000,1008103000.0,549002000.0,0.0,0,0.0,-1746714000,-2.591856055,2071069000,324355000,0.4812931428,37711000.0,286642000,0.4253328268,5.72,5.72,50147028,50147028,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
488,2023-12-31,LUKN.SW,CHF,0,2023-12-31,2023-12-29 19:00:00,2023,FY,626450000,-567311000,1193761000,1.9055966159,0.0,80187000.0,0.0,80187000.0,546722000.0,626450000,626450000,966539000.0,555926000.0,34983000.0,0,0.0,303475000,0.4844361082,0,303475000,0.4844361082,38079000.0,265396000,0.4236507303,5.38,5.38,49374934,49374934,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
489,2022-12-31,LUKN.SW,CHF,0,2022-12-31,2022-12-30 19:00:00,2022,FY,608990000,0,608990000,1.0,0.0,568000.0,0.0,568000.0,342911000.0,343479000,343479000,547788000.0,156646000.0,33554000.0,322454000,0.7456083023000001,420544000,0.6905597793,4281000,263898000,0.4333371648,37294000.0,226604000,0.372098064,5.25,5.25,43137268,43137268,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
490,2021-12-31,LUKN.SW,CHF,0,2021-12-31,2021-12-30 19:00:00,2021,FY,598117000,0,598117000,1.0,0.0,615000.0,0.0,615000.0,339968000.0,340583000,340583000,481511000.0,103651000.0,38055000.0,320736000,0.49057793040000003,257681000,0.4308203913,-999,257680000,0.4308187194,36297000.0,221384000,0.37013494020000004,5.13,5.13,43143012,43143012,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
